No,テーマ,種別,テキスト,date,account,structure,status,post_url,impressions,likes,bookmarks,reposts,profile_visits,note
07,SaaSを辞める人の理由,リプ1,"先に結論です。

辞める理由で多いのはこの3つ。
・数字の追われ方が想像と違った
・配属が希望と違った
・変化の多さに疲れた

改めて解説を...",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
07,SaaSを辞める人の理由,リプ2,"前提として、SaaSの仕事はこういう構造です。

・売上が積み上がる代わりに、解約が常に見られる
・プロダクトが毎月変わる
・組織が半年で変わることがある
・数字が全員に見えている

透明性が高いぶん、合わない人にはしんどい環境になります。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
07,SaaSを辞める人の理由,リプ3,"入る前に確認したいのはこの3つ。

・「数字はどの頻度で共有されますか」（毎日か、週次か）
・「配属はいつ決まりますか」（入社前か、入社後か）
・「この1年で組織変更は何回ありましたか」

正直に答えてくれる会社ほど、入社後のギャップが小さいです。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
07,SaaSを辞める人の理由,リプ4,"受ける前の確認は、この順で。

・自分が数字の共有を苦にしないか考える
・変化が多い環境を楽しめるか考える
・面接で上の3つを聞く

向き不向きは能力の話ではないです。合う環境を選ぶほうが早いかと。

保存して、次の面接で使ってください。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
08,面接官が本当に不安に思っていること,本文,"面接で落とす理由、実は「能力が足りない」よりもっと手前にあります。

こちらがいちばん恐れているのは早期離職なんですよね。採用して、育てて、3ヶ月で辞められるのがいちばん痛い。

だから見ているポイントも、そこに寄っています。中身をまとめます",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
08,面接官が本当に不安に思っていること,リプ1,"先に結論です。

面接官が消したい不安はこの3つ。
・すぐ辞めないか
・現場に馴染めるか
・入社後に条件で揉めないか

改めて解説を...",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
08,面接官が本当に不安に思っていること,リプ2,"前提として、採用にはこれだけのコストがかかっています。

・求人の掲載やエージェントの費用
・面接に関わる社員の時間
・入社後の研修と受け入れ
・辞めた場合の再募集

だから「長く働けそうか」は、能力と同じかそれ以上に見られます。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
08,面接官が本当に不安に思っていること,リプ3,"じゃあどう不安を消すか。この3つです。

・退職理由と志望動機をつなげて話す（一貫性があると再発しないと思える）
・条件の希望を早めに伝える（後出しが揉める原因）
・入社後にやりたいことを具体で言う（続ける前提の話ができている）",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
08,面接官が本当に不安に思っていること,リプ4,"面接前の準備は、この順で。

・辞めた理由を条件に言い換える
・その条件が応募先で満たされるか確認する
・入社後3ヶ月の動きを言葉にしておく

能力をアピールする前に、不安を消す。順番はこっちが先かと。

保存して、次の面接で使ってください。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
09,入社後の立ち上がり支援の差,本文,"入社後に伸びるかどうか、実は最初の1ヶ月でほぼ決まります。

同じ未経験入社でも、会社によって3ヶ月後の状態がまったく違うんですよね。差がつくのは本人の努力量ではなく、受け入れ側の設計です。

見分け方をまとめます",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
09,入社後の立ち上がり支援の差,リプ1,"先に結論です。

確認するのはこの3つ。
・最初の3ヶ月のカリキュラムがあるか
・商談の録画やドキュメントが残っているか
・質問できる相手が決まっているか

改めて解説を...",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
09,入社後の立ち上がり支援の差,リプ2,"前提として、立ち上がりが遅れる会社にはパターンがあります。

・研修担当が兼務で忙しい
・マニュアルが個人のメモ止まり
・質問先が決まっていない
・配属後すぐに数字を持たされる

本人の能力とは関係なく、ここで差がつきます。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
09,入社後の立ち上がり支援の差,リプ3,"面接で聞くならこの3つ。

・「入社後3ヶ月のスケジュールを教えてください」
・「分からないことはどこを見れば分かりますか」
・「未経験で入った方は、3ヶ月目に何をしていますか」

具体で答えられる会社は、受け入れの経験があります。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
09,入社後の立ち上がり支援の差,リプ4,"受ける前の確認は、この順で。

・採用ページにオンボーディングの記載があるか見る
・未経験入社の社員インタビューがあるか探す
・面接で上の3つを聞く

入る会社より、入った後の3ヶ月で決まるかと。

保存して、次の面接で使ってください。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
10,転職エージェントとの付き合い方,本文,"エージェントに任せきりにしている人、機会を損してます。

担当者は同時に何十人も見ています。何も言わなければ、通りやすい求人から順に案内されるんですよね。

うまく使っている人の動き方をまとめます",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
10,転職エージェントとの付き合い方,リプ1,"先に結論です。

・希望条件を優先順位つきで先に渡す
・落ちた理由を必ず聞く
・合わなければ担当変更を依頼する

改めて解説を...",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
10,転職エージェントとの付き合い方,リプ2,"前提として、エージェント経由の選考ではこうなっています。

・企業側にはエージェント経由で推薦文が届く
・見送り理由は企業からエージェントに返る
・同じ会社に複数社から推薦が入ることもある

つまり、情報は担当者のところに集まっています。聞かないと出てきません。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
10,転職エージェントとの付き合い方,リプ3,"やることはこの3つ。

・条件は3つに絞って渡す（全部伝えると優先順位が伝わらない）
・見送りのたびに理由を確認する（同じ理由で落ち続けるのを防ぐ）
・本命は直接応募も検討する（経路によって選考スピードが変わる）",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
10,転職エージェントとの付き合い方,リプ4,"進め方は、この順で。

・登録時に希望を文章で渡す
・最初の3社で担当者の提案精度を見る
・合わなければ変更を依頼する

担当を変えるのは普通の依頼です。遠慮して合わないまま進めるほうが、損が大きいかと。

保存して、次の面談で使ってください。",2026-09-23,haru,本音提起→リプ連載解説型,draft,,,,,,,
